epoch,train_loss,val_loss,gen_loss,disc_loss
1,49.788001454671225,0.11385009996592999,49.788001454671225,0.34509284218152364
2,33.83589121500651,0.0979915838688612,33.83589121500651,0.05953830014914274
3,31.290947291056316,0.09562334977090359,31.290947291056316,0.13101077953974405
4,29.449589742024738,0.10323287546634674,29.449589742024738,0.19388497471809388
5,28.84766118367513,0.10285360738635063,28.84766118367513,0.13864442011962333
6,28.84921501159668,0.09639088250696659,28.84921501159668,0.24538260345657667
7,28.802565155029296,0.1002467479556799,28.802565155029296,0.36045832286278406
8,28.78490437825521,0.10174302384257317,28.78490437825521,0.39876132979989054
9,28.33660130818685,0.1009768433868885,28.33660130818685,0.3409670572976271
10,28.099308471679688,0.0967889279127121,28.099308471679688,0.40714216470718384
11,27.962020899454753,0.0974259153008461,27.962020899454753,0.4051154378056526
12,27.933287989298503,0.10120153427124023,27.933287989298503,0.4011100316047668
13,27.69329818725586,0.09888602420687675,27.69329818725586,0.4041794494787852
14,28.123136240641276,0.11447302252054214,28.123136240641276,0.3781505557398001
15,27.880809707641603,0.19606760889291763,27.880809707641603,0.36761837447683016
16,28.81604866027832,0.19761671125888824,28.81604866027832,0.3637583942214648
17,28.43722806294759,0.09954074583947659,28.43722806294759,0.2657420131067435
18,28.48386828104655,0.10044606402516365,28.48386828104655,0.3446838241815567
19,29.24872823079427,0.09198282659053802,29.24872823079427,0.27156920288999875
20,29.306026000976562,0.31977587193250656,29.306026000976562,0.3080514053006967
21,30.594000625610352,0.09707194566726685,30.594000625610352,0.18143197211126486
22,29.52331792195638,0.102470388635993,29.52331792195638,0.22240389247735343
23,28.6057524617513,0.08154088631272316,28.6057524617513,0.07919193925336003
24,27.537500966389974,0.09429404512047768,27.537500966389974,0.012277863612398505
25,27.787712198893228,0.09224889799952507,27.787712198893228,0.011450121132656931
26,28.16890365600586,0.10136543214321136,28.16890365600586,0.21752961148818334
27,30.15461062113444,0.11910638213157654,30.15461062113444,0.2471634223560492
28,30.16078463236491,0.10522782243788242,30.16078463236491,0.20218749289711316
29,29.751239751180012,0.13075576722621918,29.751239751180012,0.24244685642421246
30,30.33839032491048,0.1551716811954975,30.33839032491048,0.19261739052832128
31,31.15919367472331,0.10238196142017841,31.15919367472331,0.13588804258654516
32,32.07747174580892,0.09644528664648533,32.07747174580892,0.07733488419403632
33,30.965812632242837,0.11263974383473396,30.965812632242837,0.10716711926584442
34,31.49492899576823,0.10434554889798164,31.49492899576823,0.13192834723740815
35,30.14193567911784,0.11181659065186977,30.14193567911784,0.11453741084784269
36,30.3268212890625,0.1068118866533041,30.3268212890625,0.099809279118975
37,30.166750361124674,0.09823737852275372,30.166750361124674,0.06542956511179607
38,30.85183639526367,0.09938616305589676,30.85183639526367,0.061881926556428275
39,29.699385045369468,0.11463845707476139,29.699385045369468,0.1459112798050046
40,29.888231506347655,0.149684838950634,29.888231506347655,0.09123175549010436
41,30.077285970052085,0.10393848828971386,30.077285970052085,0.09751277429362139
42,30.837440236409506,0.15098290517926216,30.837440236409506,0.06057588720073303
43,30.742152887980144,0.10505175590515137,30.742152887980144,0.034982568382595974
44,30.28176066080729,0.09784197807312012,30.28176066080729,0.06867303229868411
45,29.336778462727864,0.09912795573472977,29.336778462727864,0.06204763493190209
46,30.43420450846354,0.10685487650334835,30.43420450846354,0.04586340524877111
47,31.124600880940754,0.10216919705271721,31.124600880940754,0.040539834685623645
48,30.546099116007486,0.13436223194003105,30.546099116007486,0.06637052369614442
49,30.619841791788737,0.09726989828050137,30.619841791788737,0.047028094691534836
50,30.272528127034505,0.09967096522450447,30.272528127034505,0.06596538967142503
