epoch,train_loss,val_loss,gen_loss,disc_loss
1,46.78897972106934,0.1056511215865612,46.78897972106934,0.34409289931257564
2,33.24815035502116,0.10031311400234699,33.24815035502116,0.19524903585513434
3,29.899807739257813,0.09349141269922256,29.899807739257813,0.12250941034406423
4,28.726629892985027,0.09816998802125454,28.726629892985027,0.09052674616376559
5,27.42691754659017,0.0942984577268362,27.42691754659017,0.23520733647048472
6,27.29664171854655,0.11137128807604313,27.29664171854655,0.18896306705971558
7,26.925050862630208,0.10173209197819233,26.925050862630208,0.46858984331289927
8,26.557789738972982,0.11256832256913185,26.557789738972982,0.40545372873544694
9,26.467411041259766,0.09836188144981861,26.467411041259766,0.38717479844888053
10,26.21571985880534,0.10316889174282551,26.21571985880534,0.37813082536061604
11,26.338025360107423,0.1117355041205883,26.338025360107423,0.35625938018163045
12,26.455175247192383,0.10711176320910454,26.455175247192383,0.33687295953432717
13,26.308861668904623,0.09570610523223877,26.308861668904623,0.30040116647879284
14,26.652947692871095,0.0977680291980505,26.652947692871095,0.3171430445710818
15,27.47077486673991,0.1873222403228283,27.47077486673991,0.26713090206185974
16,27.886530456542967,0.1316741555929184,27.886530456542967,0.2594093179702759
17,27.266247126261394,0.094078553840518,27.266247126261394,0.1973333280533552
18,26.618418629964193,0.1640254333615303,26.618418629964193,0.35360782663027446
19,27.663469416300455,0.10698270797729492,27.663469416300455,0.25243090495467185
20,30.668873341878257,0.25825513899326324,30.668873341878257,0.17611809202780326
21,30.580498326619466,0.10523161105811596,30.580498326619466,0.12255758793403705
22,28.338996607462565,0.10465654358267784,28.338996607462565,0.15135978994270166
23,29.05443717956543,0.09488744288682938,29.05443717956543,0.1047728719872733
24,30.51895441691081,0.1211751252412796,30.51895441691081,0.018119311719201506
25,27.33510866800944,0.1145520843565464,27.33510866800944,0.29180032533903916
26,29.03058827718099,0.09709583222866058,29.03058827718099,0.12558839991688728
27,28.109258448282876,0.20488151907920837,28.109258448282876,0.11097431580225627
28,30.0888655090332,0.18323076516389847,30.0888655090332,0.08527919956793388
29,30.317177607218426,0.14453495666384697,30.317177607218426,0.08033946755031744
30,28.77820103963216,0.11207835376262665,28.77820103963216,0.026368984046081703
31,29.741653060913087,0.08270484209060669,29.741653060913087,0.06290796256313722
32,27.22135861714681,0.08593406528234482,27.22135861714681,0.002255452899262309
33,26.482451604207355,0.10409672185778618,26.482451604207355,0.008413879465466985
34,28.915323944091796,0.08281665667891502,28.915323944091796,0.1710445409345751
35,24.55177619934082,0.10156972706317902,24.55177619934082,0.3274805833896001
36,27.258148600260416,0.12417570874094963,27.258148600260416,0.2848592449724674
37,28.703562927246093,0.09693826362490654,28.703562927246093,0.11162066218753655
38,29.41813601175944,0.11069030687212944,29.41813601175944,0.06641920524338882
39,28.84151028951009,0.11110935918986797,28.84151028951009,0.13609461307525636
40,28.426570307413737,0.09542381018400192,28.426570307413737,0.1425980952878793
41,29.130708669026692,0.10212717764079571,29.130708669026692,0.13884755731870732
42,29.205223185221353,0.10975862480700016,29.205223185221353,0.09039962819466989
43,29.045410334269206,0.11015020497143269,29.045410334269206,0.04682526177416245
44,28.544832967122396,0.10724587924778461,28.544832967122396,0.09232328207542499
45,28.225532811482747,0.09849590063095093,28.225532811482747,0.10481354596714179
46,27.921532287597657,0.1010994128882885,27.921532287597657,0.10031150619188944
47,28.55376017252604,0.11116447485983372,28.55376017252604,0.08999669790267945
48,27.594513498942057,0.10191060602664948,27.594513498942057,0.1402485581487417
49,25.765841267903646,0.09072998911142349,25.765841267903646,0.36318348546822865
50,25.088569564819338,0.09676381945610046,25.088569564819338,0.34446163833141324
